OBJECTID,Species,Count,Repeat Observation,Substrate,Sex,Breeding Activity,Observation Notes,Water Level,Observers,Starting Time,Ending Time,Starting Temp (F),Starting % Cloud Cover,Starting Cloud Height,Starting Wind Speed,Starting Wind Direction,Starting Rain,Ending Temp (F),Ending % Cloud Cover,Ending Cloud Height,Ending Wind Speed,Ending Wind Direction,Ending Rain,Weather Note,GlobalID,CreationDate,Creator,EditDate,Editor,Speed (km/h),Direction of travel (°),Compass reading (°),Position source type,Receiver Name,Horizontal Accuracy (m),Vertical Accuracy (m),Latitude,Longitude,Altitude,PDOP,HDOP,VDOP,Fix Type,Correction Age,x,y
73,Acorn Woodpecker,2,No,,,,,,,,,,,,,,,,,,,,,,c5cc29d4-c8dd-49a5-9ddb-aab1ccfa0761,12/17/21 16:43,ccber_user,12/17/21 16:43,ccber_user,,,,,,,,,,,,,,,,-119.8438154,34.40856013
74,Bufflehead,6,No,,,,,,,,,,,,,,,,,,,,,,2dfdc10d-e1f7-423f-95cd-350b8ca75018,12/17/21 16:48,ccber_user,12/17/21 16:48,ccber_user,,,,,,,,,,,,,,,,-119.8441137,34.40711961
75,Snowy Egret,1,No,,,,,,,,,,,,,,,,,,,,,,d7e163ea-d49d-43c7-a40f-441b5f96ce3f,12/17/21 16:49,ccber_user,12/17/21 16:49,ccber_user,,,,,,,,,,,,,,,,-119.8434823,34.40686209
76,American Pipit,1,No,,,,,,,,,,,,,,,,,,,,,,a48dd97e-c360-4c3a-a462-bf287f545087,12/17/21 16:51,ccber_user,12/17/21 16:51,ccber_user,,,,,,,,,,,,,,,,-119.84369,34.40675373
77,Hermit Thrush,1,No,,,,,,,,,,,,,,,,,,,,,,f69351aa-26eb-4d7c-b782-503f331b966a,12/17/21 16:51,ccber_user,12/17/21 16:51,ccber_user,,,,,,,,,,,,,,,,-119.8435835,34.40875399
78,Yellow-rumped Warbler,1,No,,,,,,,,,,,,,,,,,,,,,,b31ea5c6-d23a-496a-874c-b88cc2d1d113,12/17/21 16:51,ccber_user,12/17/21 16:51,ccber_user,,,,,,,,,,,,,,,,-119.8436812,34.40667667
79,Willet,1,No,,,,,,,,,,,,,,,,,,,,,,a229be06-35ed-4931-893d-74fca86b72bd,12/17/21 16:53,ccber_user,12/17/21 16:53,ccber_user,,,,,,,,,,,,,,,,-119.8436844,34.40639688
80,Black-bellied Plover,1,No,,,,,,,,,,,,,,,,,,,,,,09698b2a-73d1-4d77-92a8-914751ba0fc1,12/17/21 16:53,ccber_user,12/17/21 16:53,ccber_user,,,,,,,,,,,,,,,,-119.8437473,34.40632876
81,Least Sandpiper,4,No,,,,,,,,,,,,,,,,,,,,,,42eabf20-c8fe-48ed-ae63-71fde0774450,12/17/21 16:54,ccber_user,12/17/21 16:54,ccber_user,,,,,,,,,,,,,,,,-119.8437722,34.4062974
82,Snowy Egret,4,Yes,,,,,,,,,,,,,,,,,,,,,,d099605b-6712-4577-a897-636095250cdf,12/17/21 16:54,ccber_user,12/17/21 16:54,ccber_user,,,,,,,,,,,,,,,,-119.8437565,34.40650933
83,Anna's Hummingbird,1,No,,,,,,,,,,,,,,,,,,,,,,398177ad-4564-4b55-b1d7-0524e16bbe70,12/17/21 16:59,ccber_user,12/17/21 16:59,ccber_user,,,,,,,,,,,,,,,,-119.8441801,34.40613032
84,Yellow-rumped Warbler,1,No,,,,,,,,,,,,,,,,,,,,,,0ee5f931-22bd-44a8-8e97-919bb3fe9af0,12/17/21 16:59,ccber_user,12/17/21 16:59,ccber_user,,,,,,,,,,,,,,,,-119.8441939,34.40619459
85,Anna's Hummingbird,2,No,,,,,,,,,,,,,,,,,,,,,,f8cf72bc-dba6-4c8f-82ec-c2b894e4f26c,12/17/21 16:59,ccber_user,12/17/21 16:59,ccber_user,,,,,,,,,,,,,,,,-119.8442007,34.40580146
86,Black Turnstone,3,No,,,,,,,,,,,,,,,,,,,,,,fd5e630b-b726-401c-a147-90532db78b02,12/17/21 17:04,ccber_user,12/17/21 17:04,ccber_user,,,,,,,,,,,,,,,,-119.8440816,34.40455215
87,Yellow-rumped Warbler,1,No,,,,,,,,,,,,,,,,,,,,,,8c57e670-1957-43b8-98c3-8e16b6806a66,12/17/21 17:09,ccber_user,12/17/21 17:09,ccber_user,,,,,,,,,,,,,,,,-119.8446754,34.40547788
