OBJECTID,Species,Count,Repeat Observation,Substrate,Sex,Breeding Activity,Observation Notes,Water Level,Observers,Starting Time,Ending Time,Starting Temp (F),Starting % Cloud Cover,Starting Cloud Height,Starting Wind Speed,Starting Wind Direction,Starting Rain,Ending Temp (F),Ending % Cloud Cover,Ending Cloud Height,Ending Wind Speed,Ending Wind Direction,Ending Rain,Weather Note,GlobalID,CreationDate,Creator,EditDate,Editor,x,y
86,Anna's Hummingbird,1,No,,,,,,,,,,,,,,,,,,,,,,7f1fe22c-f477-4542-b0fb-ed998db76be0,3/24/2021 4:16:05 PM,ccber_user,3/24/2021 4:16:05 PM,ccber_user,-119.845163110521,34.4060414730367
87,Red-tailed Hawk,1,Yes,,,,,,,,,,,,,,,,,,,,,,9cf2492f-8d53-4eac-a6b9-1290cf1c39c4,3/24/2021 4:17:02 PM,ccber_user,3/24/2021 4:17:02 PM,ccber_user,-119.846562490799,34.4069557026745
88,Bushtit,2,No,,,,,,,,,,,,,,,,,,,,,,ece1b207-090a-4381-98c8-0babf1f2a365,3/24/2021 4:17:11 PM,ccber_user,3/24/2021 4:17:11 PM,ccber_user,-119.845322512975,34.4063187763067
89,Bewick's Wren,1,No,,,,,,,,,,,,,,,,,,,,,,0ea95172-0982-4be4-b1b9-20a5ae2b9052,3/24/2021 4:17:54 PM,ccber_user,3/24/2021 4:17:54 PM,ccber_user,-119.845712286587,34.4063356383472
90,California Towhee,1,No,,,,,,,,,,,,,,,,,,,,,,5d9fa823-3d27-48fd-9859-9e3c7effefcc,3/24/2021 4:18:05 PM,ccber_user,3/24/2021 4:18:05 PM,ccber_user,-119.846334219902,34.4061954278309
91,Mourning Dove,1,No,,,,,,,,,,,,,,,,,,,,,,485786d4-bf0f-4945-8c0d-af340566d086,3/24/2021 4:18:19 PM,ccber_user,3/24/2021 4:18:19 PM,ccber_user,-119.845102241576,34.4062713319272
92,California Towhee,1,No,,,,,,,,,,,,,,,,,,,,,,691831cc-cf00-4847-bf78-9bc7d617132b,3/24/2021 4:19:59 PM,ccber_user,3/24/2021 4:19:59 PM,ccber_user,-119.846082224499,34.4063076330241
93,Northern Rough-winged Swallow,2,No,Air,,,,,,,,,,,,,,,,,,,,,89c6448b-9dde-4b4e-a161-adab72955a46,3/24/2021 4:21:00 PM,ccber_user,3/24/2021 4:21:00 PM,ccber_user,-119.84597422634,34.40678945357
94,Black-necked Stilt,4,Yes,,,,,,,,,,,,,,,,,,,,,,1c3ac22d-dcd5-4227-ac7b-81f86af36b61,3/24/2021 4:21:16 PM,ccber_user,3/24/2021 4:21:16 PM,ccber_user,-119.846202264574,34.4072019347256
95,Red-tailed Hawk,1,Yes,,,,,,,,,,,,,,,,,,,,,,b15fdde8-adaa-40ff-a04b-4aa1f9e05ee1,3/24/2021 4:24:06 PM,ccber_user,3/24/2021 4:24:06 PM,ccber_user,-119.848550223571,34.4079048553176
96,House Finch,2,No,,,,,,,,,,,,,,,,,,,,,,9163c614-1bcb-42c8-9af2-be391673d63e,3/24/2021 4:25:18 PM,ccber_user,3/24/2021 4:25:18 PM,ccber_user,-119.846754255061,34.4062184948628
97,Song Sparrow,1,No,,,,,,,,,,,,,,,,,,,,,,3f4a78c3-dd48-485a-92d6-6fb1cc58bd5c,3/24/2021 4:26:14 PM,ccber_user,3/24/2021 4:26:14 PM,ccber_user,-119.846958251682,34.4067465171458
98,American Pipit,,No,,,,,,,,,,,,,,,,,,,,,,4a93b091-c184-4a76-ba8a-7840537d5dd8,3/24/2021 4:27:58 PM,ccber_user,3/24/2021 4:27:58 PM,ccber_user,-119.847314245046,34.406083188394
